2022-11-22 05:23:34,449 INFO    StreamThr :1057684 [internal.py:wandb_internal():88] W&B internal server running at pid: 1057684, started at: 2022-11-22 05:23:34.449167
2022-11-22 05:23:34,453 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: status
2022-11-22 05:23:34,454 DEBUG   SenderThread:1057684 [sender.py:send_request():317] send_request: status
2022-11-22 05:23:34,456 DEBUG   SenderThread:1057684 [sender.py:send():303] send: header
2022-11-22 05:23:34,456 INFO    WriterThread:1057684 [datastore.py:open_for_write():75] open: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/run-3cvqjmzc.wandb
2022-11-22 05:23:34,475 DEBUG   SenderThread:1057684 [sender.py:send():303] send: run
2022-11-22 05:23:34,477 INFO    SenderThread:1057684 [sender.py:_maybe_setup_resume():593] checking resume status for shaimarus/MLOps Basics/3cvqjmzc
2022-11-22 05:23:34,703 INFO    SenderThread:1057684 [dir_watcher.py:__init__():216] watching files in: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files
2022-11-22 05:23:34,703 INFO    SenderThread:1057684 [sender.py:_start_run_threads():928] run started: 3cvqjmzc with start time 1669094614.448561
2022-11-22 05:23:34,703 DEBUG   SenderThread:1057684 [sender.py:send():303] send: summary
2022-11-22 05:23:34,703 INFO    SenderThread:1057684 [sender.py:_save_file():1171] saving file wandb-summary.json with policy end
2022-11-22 05:23:34,705 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: check_version
2022-11-22 05:23:34,706 DEBUG   SenderThread:1057684 [sender.py:send_request():317] send_request: check_version
2022-11-22 05:23:34,740 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: run_start
2022-11-22 05:23:34,741 DEBUG   HandlerThread:1057684 [system_info.py:__init__():31] System info init
2022-11-22 05:23:34,741 DEBUG   HandlerThread:1057684 [system_info.py:__init__():46] System info init done
2022-11-22 05:23:34,742 INFO    HandlerThread:1057684 [system_monitor.py:start():150] Starting system monitor
2022-11-22 05:23:34,742 INFO    SystemMonitor:1057684 [system_monitor.py:_start():116] Starting system asset monitoring threads
2022-11-22 05:23:34,742 INFO    HandlerThread:1057684 [system_monitor.py:probe():168] Collecting system info
2022-11-22 05:23:34,743 DEBUG   HandlerThread:1057684 [system_info.py:probe():195] Probing system
2022-11-22 05:23:34,746 INFO    SystemMonitor:1057684 [interfaces.py:start():168] Started cpu
2022-11-22 05:23:34,747 INFO    SystemMonitor:1057684 [interfaces.py:start():168] Started disk
2022-11-22 05:23:34,747 INFO    SystemMonitor:1057684 [interfaces.py:start():168] Started memory
2022-11-22 05:23:34,749 DEBUG   HandlerThread:1057684 [system_info.py:_probe_git():180] Probing git
2022-11-22 05:23:34,753 INFO    SystemMonitor:1057684 [interfaces.py:start():168] Started network
2022-11-22 05:23:34,760 DEBUG   HandlerThread:1057684 [system_info.py:_probe_git():188] Probing git done
2022-11-22 05:23:34,761 DEBUG   HandlerThread:1057684 [system_info.py:probe():241] Probing system done
2022-11-22 05:23:34,761 DEBUG   HandlerThread:1057684 [system_monitor.py:probe():177] {'os': 'Linux-5.15.0-1019-aws-x86_64-with-glibc2.31', 'python': '3.9.12', 'heartbeatAt': '2022-11-22T05:23:34.743437', 'startedAt': '2022-11-22T05:23:34.435451', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/train.py', 'codePath': 'train.py', 'git': {'remote': 'https://github.com/shaimarus/mlops_test.git', 'commit': '9195e4241063dbc4e7502616eb40608e30cf28f3'}, 'email': 'shaimarus@gmail.com', 'root': '/home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1', 'host': 'ip-172-40-25-123', 'username': 'rustem', 'executable': '/home/rustem/mlops/MLOPS/MLOps_test_source/mlops_test/bin/python', 'cpu_count': 1, 'cpu_count_logical': 2, 'cpu_freq': {'current': 2500.004, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 2500.004, 'min': 0.0, 'max': 0.0}, {'current': 2500.004, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 96.73210144042969, 'used': 33.389652252197266}, 'memory': {'total': 7.664058685302734}}
2022-11-22 05:23:34,761 INFO    HandlerThread:1057684 [system_monitor.py:probe():178] Finished collecting system info
2022-11-22 05:23:34,761 INFO    HandlerThread:1057684 [system_monitor.py:probe():181] Publishing system info
2022-11-22 05:23:34,761 DEBUG   HandlerThread:1057684 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2022-11-22 05:23:34,761 DEBUG   HandlerThread:1057684 [system_info.py:_save_pip():67] Saving pip packages done
2022-11-22 05:23:34,762 INFO    HandlerThread:1057684 [system_monitor.py:probe():183] Finished publishing system info
2022-11-22 05:23:34,869 DEBUG   SenderThread:1057684 [sender.py:send():303] send: files
2022-11-22 05:23:34,870 INFO    SenderThread:1057684 [sender.py:_save_file():1171] saving file wandb-metadata.json with policy now
2022-11-22 05:23:34,879 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: stop_status
2022-11-22 05:23:34,880 DEBUG   SenderThread:1057684 [sender.py:send_request():317] send_request: stop_status
2022-11-22 05:23:34,952 DEBUG   SenderThread:1057684 [sender.py:send():303] send: telemetry
2022-11-22 05:23:34,953 DEBUG   SenderThread:1057684 [sender.py:send():303] send: metric
2022-11-22 05:23:34,953 DEBUG   SenderThread:1057684 [sender.py:send():303] send: telemetry
2022-11-22 05:23:34,953 DEBUG   SenderThread:1057684 [sender.py:send():303] send: metric
2022-11-22 05:23:34,953 WARNING SenderThread:1057684 [sender.py:send_metric():1127] Seen metric with glob (shouldn't happen)
2022-11-22 05:23:34,953 DEBUG   SenderThread:1057684 [sender.py:send():303] send: config
2022-11-22 05:23:35,220 INFO    Thread-16 :1057684 [upload_job.py:push():143] Uploaded file /tmp/tmpzbnmbpi0wandb/110az503-wandb-metadata.json
2022-11-22 05:23:35,598 DEBUG   SenderThread:1057684 [sender.py:send():303] send: config
2022-11-22 05:23:35,664 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: log_artifact
2022-11-22 05:23:35,664 DEBUG   SenderThread:1057684 [sender.py:send_request():317] send_request: log_artifact
2022-11-22 05:23:35,705 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-11-22 05:23:35,705 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/output.log
2022-11-22 05:23:35,705 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/wandb-metadata.json
2022-11-22 05:23:35,705 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/wandb-summary.json
2022-11-22 05:23:35,705 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/requirements.txt
2022-11-22 05:23:35,705 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/media/table
2022-11-22 05:23:35,706 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/media
2022-11-22 05:23:35,787 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: partial_history
2022-11-22 05:23:36,107 INFO    Thread-17 :1057684 [upload_job.py:push():143] Uploaded file /tmp/tmpzbnmbpi0wandb/2s3g8qyg-media/table/conf_table_0_be5b9890b94badb778f3.table.json
2022-11-22 05:23:36,130 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: log_artifact
2022-11-22 05:23:36,138 DEBUG   HandlerThread:1057684 [handler.py:handle_request():139] handle_request: partial_history
2022-11-22 05:23:36,395 INFO    Thread-19 :1057684 [upload_job.py:push():101] Uploaded file /home/rustem/.cache/wandb/artifacts/obj/md5/29/f3c3746f777e3a61e8fdd2382fdace
2022-11-22 05:23:36,704 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_created():275] file/dir created: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/media/table/examples_1_91f6e347e7ecd02507aa.table.json
2022-11-22 05:23:36,704 INFO    Thread-13 :1057684 [dir_watcher.py:_on_file_modified():292] file/dir modified: /home/rustem/mlops/MLOPS/MLOps_test_source/MLOps_test_v1/outputs/2022-11-22/05-23-31/wandb/run-20221122_052334-3cvqjmzc/files/media/table
2022-11-22 05:23:37,037 INFO    SenderThread:1057684 [sender.py:send_request_log_artifact():1222] logged artifact run-3cvqjmzc-conf_table - {'id': 'QXJ0aWZhY3Q6Mjg1Mjk4ODA2', 'digest': 'c00bd63c232378a8ff5de78bdf762dbb', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjQ1ODY1NTE1', 'latestArtifact': None}, 'version': 'latest'}
2022-11-22 05:23:37,037 DEBUG   SenderThread:1057684 [sender.py:send():303] send: files
